ticker,fy,filed,ni,equity,cfo,assets,assets_cur,liab_cur,ltd,revenue,gross,shares
TSLA,2025,2026-01-29,14997000000.0,72913000000.0,13256000000.0,122070000000.0,58360000000.0,28821000000.0,,96773000000.0,17660000000.0,3485000000.0
TXN,2009,2010-02-23,2657000000.0,9326000000.0,,11923000000.0,5790000000.0,1532000000.0,,,7369000000.0,1444000000.0
TXN,2010,2011-02-25,1920000000.0,9722000000.0,,12119000000.0,6114000000.0,1587000000.0,,,6245000000.0,1321000000.0
TXN,2011,2012-02-24,1470000000.0,10437000000.0,,13401000000.0,7060000000.0,1981000000.0,,,4999000000.0,1269000000.0
TXN,2012,2013-02-22,3228000000.0,10952000000.0,,20497000000.0,7828000000.0,3499000000.0,,,7492000000.0,1213000000.0
TXN,2013,2014-02-24,2236000000.0,10961000000.0,,20021000000.0,8230000000.0,3430000000.0,4186000000.0,,6772000000.0,1171000000.0
TXN,2014,2015-02-24,1759000000.0,10807000000.0,,18938000000.0,8019000000.0,2747000000.0,4158000000.0,,6368000000.0,1146000000.0
TXN,2015,2016-02-24,2162000000.0,10390000000.0,,17372000000.0,7421000000.0,2658000000.0,3630000000.0,,6364000000.0,1113000000.0
TXN,2016,2017-02-23,2821000000.0,9946000000.0,,16230000000.0,7074000000.0,2555000000.0,3120000000.0,,7427000000.0,1080000000.0
TXN,2017,2018-02-22,2986000000.0,10473000000.0,,16431000000.0,7457000000.0,2264000000.0,2978000000.0,,7575000000.0,1043000000.0
TXN,2018,2019-02-22,3595000000.0,10337000000.0,4614000000.0,17642000000.0,8734000000.0,2258000000.0,3577000000.0,13370000000.0,8257000000.0,1021000000.0
TXN,2019,2020-02-20,3682000000.0,8994000000.0,5363000000.0,17137000000.0,8097000000.0,2474000000.0,4319000000.0,14961000000.0,9614000000.0,1012000000.0
TXN,2020,2021-02-05,5580000000.0,8907000000.0,7189000000.0,18018000000.0,8761000000.0,2123000000.0,5303000000.0,15784000000.0,10277000000.0,990000000.0
TXN,2021,2022-02-04,5017000000.0,9187000000.0,6649000000.0,19351000000.0,10239000000.0,2390000000.0,6248000000.0,14383000000.0,9164000000.0,952000000.0
TXN,2022,2023-02-03,5595000000.0,13333000000.0,6139000000.0,24676000000.0,13685000000.0,2569000000.0,7241000000.0,14461000000.0,9269000000.0,933000000.0
TXN,2023,2024-02-02,7769000000.0,14577000000.0,8756000000.0,27207000000.0,14021000000.0,2985000000.0,8235000000.0,18344000000.0,12376000000.0,936000000.0
TXN,2024,2025-02-14,8749000000.0,16897000000.0,8720000000.0,32348000000.0,15122000000.0,3320000000.0,10624000000.0,20028000000.0,13771000000.0,926000000.0
TXN,2025,2026-02-06,6510000000.0,16903000000.0,6420000000.0,35509000000.0,15026000000.0,3643000000.0,12846000000.0,17519000000.0,11019000000.0,916000000.0
TXT,2011,2012-02-23,-31000000.0,2366000000.0,1015000000.0,15282000000.0,,,,10500000000.0,,262923000.0
TXT,2012,2013-02-15,86000000.0,2826000000.0,984000000.0,13615000000.0,,,,10525000000.0,,302555000.0
TXT,2013,2014-02-14,242000000.0,2972000000.0,1063000000.0,13033000000.0,,,,11275000000.0,,307255000.0
TXT,2014,2015-02-25,589000000.0,2745000000.0,927000000.0,12944000000.0,,,,12237000000.0,,294663000.0
TXT,2015,2016-02-24,498000000.0,2991000000.0,810000000.0,14605000000.0,,,,12104000000.0,,284428000.0
TXT,2016,2017-02-22,600000000.0,4384000000.0,1208000000.0,14708000000.0,,,,13878000000.0,,281790000.0
TXT,2017,2018-02-15,697000000.0,4272000000.0,1090000000.0,15358000000.0,,,,13423000000.0,,278727000.0
TXT,2018,2019-02-14,962000000.0,4964000000.0,925000000.0,15340000000.0,,,,13788000000.0,,272365000.0
TXT,2019,2020-02-25,307000000.0,5574000000.0,936000000.0,14264000000.0,,,,14198000000.0,,268750000.0
TXT,2020,2021-02-19,1222000000.0,5647000000.0,1107000000.0,15018000000.0,,,,13972000000.0,,253237000.0
TXT,2021,2022-02-17,815000000.0,5192000000.0,1014000000.0,15443000000.0,,,,13630000000.0,,232709000.0
TXT,2022,2023-02-16,309000000.0,5518000000.0,768000000.0,15827000000.0,,,,11651000000.0,,228979000.0
TXT,2023,2024-02-12,746000000.0,5845000000.0,1598000000.0,16293000000.0,,,,12382000000.0,,226520000.0
TXT,2024,2025-02-06,861000000.0,6815000000.0,1488000000.0,16856000000.0,,,,12869000000.0,,214973000.0
TXT,2025,2026-02-11,921000000.0,7113000000.0,1266000000.0,16838000000.0,,,,13683000000.0,,201774000.0
U,2021,2022-02-22,-163190000.0,316127000.0,-67936000.0,2671225000.0,2080660000.0,503222000.0,,541779000.0,423182000.0,114442000.0
U,2022,2023-02-27,-282308000.0,2394391000.0,19913000.0,4841346000.0,2151110000.0,626150000.0,,772445000.0,600098000.0,169973000.0
U,2023,2024-02-29,-532607000.0,3528268000.0,-111449000.0,7833985000.0,2364640000.0,1010284000.0,,1110526000.0,856896000.0,282195000.0
U,2024,2025-02-21,-921062000.0,3182642000.0,-59431000.0,7243441000.0,2324891000.0,894103000.0,,1391024000.0,948524000.0,310504000.0
U,2025,2026-02-11,-822011000.0,3190671000.0,234700000.0,6737407000.0,2225351000.0,889487000.0,,2187317000.0,1453595000.0,380457000.0
UNH,2009,2010-02-10,4654000000.0,20810000000.0,5877000000.0,55815000000.0,14990000000.0,19761000000.0,11338000000.0,75431000000.0,,1361000000.0
UNH,2010,2011-02-10,2977000000.0,20063000000.0,4238000000.0,59045000000.0,18200000000.0,22163000000.0,9009000000.0,81186000000.0,,1241000000.0
UNH,2011,2012-02-09,3822000000.0,20780000000.0,5625000000.0,59045000000.0,18393000000.0,23700000000.0,8662000000.0,87138000000.0,,1179000000.0
UNH,2012,2013-02-07,4634000000.0,23606000000.0,6273000000.0,63063000000.0,20350000000.0,23922000000.0,10656000000.0,94155000000.0,,1131000000.0
UNH,2013,2014-02-12,5142000000.0,31178000000.0,6968000000.0,67889000000.0,21052000000.0,27116000000.0,14041000000.0,101862000000.0,,1087000000.0
UNH,2014,2015-02-10,5526000000.0,28292000000.0,7155000000.0,80885000000.0,20380000000.0,27881000000.0,14891000000.0,110618000000.0,,1046000000.0
UNH,2015,2016-02-09,5625000000.0,,6991000000.0,81882000000.0,23556000000.0,30623000000.0,16007000000.0,122489000000.0,,1023000000.0
UNH,2016,2017-02-08,5619000000.0,,8051000000.0,86300000000.0,31639000000.0,42898000000.0,25331000000.0,130474000000.0,,986000000.0
UNH,2017,2018-02-13,5813000000.0,,9740000000.0,111254000000.0,33879000000.0,49252000000.0,25777000000.0,157107000000.0,,967000000.0
UNH,2018,2019-02-12,7017000000.0,,9795000000.0,122810000000.0,37084000000.0,50463000000.0,28835000000.0,184840000000.0,,968000000.0
UNH,2019,2020-02-14,10558000000.0,,13596000000.0,139058000000.0,38692000000.0,53209000000.0,34581000000.0,201159000000.0,,985000000.0
UNH,2020,2021-03-01,11986000000.0,,15713000000.0,152221000000.0,42634000000.0,61782000000.0,36808000000.0,226247000000.0,,983000000.0
UNH,2021,2022-02-15,13839000000.0,,18463000000.0,173889000000.0,53718000000.0,72420000000.0,38648000000.0,242155000000.0,,966000000.0
UNH,2022,2023-02-24,15403000000.0,,22174000000.0,197289000000.0,61758000000.0,78292000000.0,42383000000.0,257141000000.0,,961000000.0
UNH,2023,2024-02-28,17285000000.0,,22343000000.0,212206000000.0,69069000000.0,89237000000.0,54513000000.0,287597000000.0,,956000000.0
UNH,2024,2025-02-27,20120000000.0,,26206000000.0,245705000000.0,78437000000.0,99054000000.0,58263000000.0,324162000000.0,,950000000.0
UNH,2025,2026-03-02,22381000000.0,,29068000000.0,273720000000.0,85779000000.0,103769000000.0,72359000000.0,371622000000.0,,938000000.0
UNP,2009,2010-02-05,1855000000.0,15447000000.0,3277000000.0,39722000000.0,2813000000.0,2880000000.0,,16283000000.0,,536800000.0
UNP,2010,2011-02-04,2335000000.0,16801000000.0,4044000000.0,42184000000.0,3680000000.0,2682000000.0,9848000000.0,17970000000.0,,515000000.0
UNP,2011,2012-02-03,1890000000.0,17763000000.0,3204000000.0,43088000000.0,3432000000.0,2952000000.0,9242000000.0,14143000000.0,,505800000.0
UNP,2012,2013-02-08,2780000000.0,18578000000.0,4105000000.0,45096000000.0,3727000000.0,3317000000.0,8906000000.0,16965000000.0,,502900000.0
UNP,2013,2014-02-07,3292000000.0,19877000000.0,,47153000000.0,3614000000.0,3119000000.0,8997000000.0,19557000000.0,,489800000.0
UNP,2014,2015-02-06,3943000000.0,21225000000.0,,49731000000.0,3990000000.0,3791000000.0,9577000000.0,20926000000.0,,952900000.0
UNP,2015,2016-02-05,4388000000.0,21189000000.0,,52372000000.0,4401000000.0,3764000000.0,11413000000.0,21963000000.0,,931500000.0
UNP,2016,2017-02-03,5180000000.0,20702000000.0,,54600000000.0,4130000000.0,3206000000.0,14201000000.0,23988000000.0,,901100000.0
UNP,2017,2018-02-09,4772000000.0,19932000000.0,,55718000000.0,3596000000.0,3640000000.0,15007000000.0,21813000000.0,,869400000.0
UNP,2018,2019-02-08,4233000000.0,24856000000.0,,57806000000.0,4006000000.0,3939000000.0,16944000000.0,19941000000.0,,835400000.0
UNP,2019,2020-02-07,10712000000.0,20423000000.0,7230000000.0,59147000000.0,4163000000.0,4626000000.0,22391000000.0,21240000000.0,,801700000.0
UNP,2020,2021-02-05,5966000000.0,18128000000.0,8686000000.0,61673000000.0,3459000000.0,4351000000.0,25200000000.0,22832000000.0,,754300000.0
UNP,2021,2022-02-04,5919000000.0,20423000000.0,8609000000.0,62398000000.0,4214000000.0,4173000000.0,26729000000.0,,,706100000.0
UNP,2022,2023-02-10,5349000000.0,18128000000.0,8540000000.0,63525000000.0,3551000000.0,5744000000.0,29729000000.0,,,679100000.0
UNP,2023,2024-02-09,6523000000.0,16958000000.0,9032000000.0,65449000000.0,3952000000.0,5520000000.0,33326000000.0,,,655400000.0
UNP,2024,2025-02-07,6998000000.0,14161000000.0,9362000000.0,67132000000.0,4148000000.0,5106000000.0,31192000000.0,,,624000000.0
UNP,2025,2026-02-06,6379000000.0,12163000000.0,8379000000.0,67715000000.0,4021000000.0,5254000000.0,31814000000.0,,,610200000.0
VRT,2020,2021-03-01,-314000000.0,-129600000.0,-221900000.0,4657400000.0,2017400000.0,1519700000.0,3467300000.0,,,118261955.0
VRT,2021,2022-03-01,-140800000.0,-540300000.0,57500000.0,5073800000.0,2518800000.0,1741600000.0,2130500000.0,,,118261955.0
VRT,2022,2023-02-27,-327300000.0,-704800000.0,208900000.0,6939600000.0,2698600000.0,1854800000.0,2950500000.0,,,307076397.0
VRT,2023,2024-02-23,119600000.0,512100000.0,210900000.0,7095700000.0,3158700000.0,1897900000.0,3169100000.0,,,360140323.0
VRT,2024,2025-02-18,76600000.0,1417700000.0,-152800000.0,7998500000.0,4001500000.0,2305400000.0,2919100000.0,,,378224051.0
VRT,2025,2026-02-13,460200000.0,1441900000.0,900500000.0,9132500000.0,5101800000.0,3097000000.0,2907200000.0,,,386226267.0
VZ,2009,2010-02-26,5521000000.0,82869000000.0,26839000000.0,202352000000.0,26075000000.0,25906000000.0,,93469000000.0,,2902000000.0
VZ,2010,2011-02-28,-2193000000.0,78791000000.0,27452000000.0,226907000000.0,21745000000.0,29136000000.0,55051000000.0,97354000000.0,,2849000000.0
VZ,2011,2012-02-24,4894000000.0,84143000000.0,31390000000.0,220005000000.0,22348000000.0,30597000000.0,45252000000.0,107808000000.0,,2841000000.0
VZ,2012,2013-02-26,2549000000.0,86912000000.0,33363000000.0,230461000000.0,30939000000.0,30761000000.0,50303000000.0,106565000000.0,,2833000000.0
VZ,2013,2014-02-27,2404000000.0,85908000000.0,29780000000.0,225222000000.0,21235000000.0,26956000000.0,47618000000.0,110875000000.0,,2839000000.0
VZ,2014,2015-02-23,875000000.0,85533000000.0,31486000000.0,274098000000.0,70994000000.0,27050000000.0,,115846000000.0,,2862000000.0
VZ,2015,2016-02-23,11497000000.0,95416000000.0,38818000000.0,232616000000.0,29499000000.0,27987000000.0,,120550000000.0,,2874000000.0
VZ,2016,2017-02-21,9625000000.0,13676000000.0,30631000000.0,244175000000.0,22355000000.0,35052000000.0,,127079000000.0,,3981000000.0
VZ,2017,2018-02-23,17879000000.0,17842000000.0,39027000000.0,244180000000.0,26395000000.0,30340000000.0,,131620000000.0,,4093000000.0
VZ,2018,2019-02-15,13127000000.0,24032000000.0,21689000000.0,257143000000.0,29913000000.0,33037000000.0,,125980000000.0,,4086000000.0
VZ,2019,2020-02-21,30101000000.0,44687000000.0,24318000000.0,264829000000.0,34636000000.0,37930000000.0,,126034000000.0,,4089000000.0
VZ,2020,2021-02-25,15528000000.0,54710000000.0,34339000000.0,291727000000.0,37473000000.0,44868000000.0,,130863000000.0,,4132000000.0
VZ,2021,2022-02-11,19265000000.0,62835000000.0,35746000000.0,316481000000.0,54594000000.0,39660000000.0,,131868000000.0,,4140000000.0
VZ,2022,2023-02-10,17801000000.0,69272000000.0,41768000000.0,366596000000.0,36728000000.0,47160000000.0,,128292000000.0,,4142000000.0
VZ,2023,2024-02-09,22065000000.0,83200000000.0,39539000000.0,379680000000.0,37857000000.0,50171000000.0,,133613000000.0,,4150000000.0
VZ,2024,2025-02-12,21256000000.0,92463000000.0,37141000000.0,380255000000.0,36814000000.0,53223000000.0,,136835000000.0,,4204000000.0
VZ,2025,2026-02-17,11614000000.0,93799000000.0,37475000000.0,384711000000.0,40523000000.0,64771000000.0,,133974000000.0,,4215000000.0
WDC,2010,2010-08-13,867000000.0,1716000000.0,1399000000.0,5291000000.0,3230000000.0,1525000000.0,400000000.0,,1739000000.0,226000000.0
WDC,2011,2011-08-12,470000000.0,2696000000.0,1305000000.0,7328000000.0,4720000000.0,2023000000.0,294000000.0,,1337000000.0,226000000.0
WDC,2012,2012-08-20,1382000000.0,3192000000.0,1942000000.0,8118000000.0,5487000000.0,2170000000.0,150000000.0,,2401000000.0,233000000.0
WDC,2013,2013-08-19,726000000.0,4709000000.0,1655000000.0,14206000000.0,7141000000.0,4032000000.0,1955000000.0,,1791000000.0,235000000.0
WDC,2014,2014-08-15,1612000000.0,5488000000.0,3067000000.0,14036000000.0,7598000000.0,3973000000.0,1725000000.0,,3638000000.0,245000000.0
WDC,2015,2015-08-21,980000000.0,7669000000.0,3119000000.0,15499000000.0,8720000000.0,3845000000.0,2313000000.0,,4363000000.0,246000000.0
WDC,2016,2016-08-29,1617000000.0,7893000000.0,2816000000.0,15170000000.0,8513000000.0,3238000000.0,2149000000.0,,4360000000.0,242000000.0
WDC,2017,2017-08-29,1465000000.0,8842000000.0,2242000000.0,32862000000.0,12584000000.0,6949000000.0,13660000000.0,,4221000000.0,237000000.0
WDC,2018,2018-08-24,242000000.0,9219000000.0,1983000000.0,29860000000.0,11056000000.0,4344000000.0,12918000000.0,,3435000000.0,242000000.0
WDC,2019,2019-08-27,397000000.0,11145000000.0,3437000000.0,29235000000.0,10638000000.0,4456000000.0,10993000000.0,19093000000.0,6072000000.0,296000000.0
WDC,2020,2020-08-28,675000000.0,11418000000.0,4205000000.0,26370000000.0,8477000000.0,3817000000.0,10246000000.0,20647000000.0,7705000000.0,307000000.0
WDC,2021,2021-08-27,-754000000.0,11531000000.0,1547000000.0,25662000000.0,9048000000.0,4406000000.0,9289000000.0,16569000000.0,3752000000.0,292000000.0
WDC,2022,2022-08-25,-250000000.0,9967000000.0,824000000.0,26132000000.0,9757000000.0,4870000000.0,8474000000.0,16736000000.0,3781000000.0,298000000.0
WDC,2023,2023-08-22,821000000.0,9551000000.0,1898000000.0,26259000000.0,9453000000.0,5237000000.0,7022000000.0,16922000000.0,4521000000.0,309000000.0
WDC,2024,2024-08-20,1546000000.0,10800000000.0,1880000000.0,24546000000.0,7886000000.0,5434000000.0,5857000000.0,18793000000.0,5874000000.0,316000000.0
WDC,2025,2025-08-14,-1684000000.0,12323000000.0,-408000000.0,24188000000.0,8060000000.0,6087000000.0,5684000000.0,6255000000.0,1391000000.0,318000000.0
WDC,2026,2026-08-14,-798000000.0,10964000000.0,-294000000.0,14002000000.0,5856000000.0,5418000000.0,2485000000.0,6317000000.0,1773000000.0,326000000.0
WFC,2009,2010-02-26,8057000000.0,99084000000.0,9286000000.0,1309639000000.0,,,267158000000.0,,,3382800000.0
WFC,2010,2011-02-25,2655000000.0,111786000000.0,-4788000000.0,1243646000000.0,,,203861000000.0,,,3391300000.0
WFC,2011,2012-02-28,12275000000.0,126408000000.0,28613000000.0,1258128000000.0,,,156983000000.0,,,4562700000.0
WFC,2012,2013-02-27,12362000000.0,140241000000.0,18772000000.0,1313867000000.0,,,125354000000.0,,,5263100000.0
WFC,2013,2014-02-26,15869000000.0,157554000000.0,13665000000.0,1422968000000.0,,,127379000000.0,,,5323400000.0
WFC,2014,2015-02-25,18897000000.0,170142000000.0,,1523502000000.0,,,152998000000.0,,,5351500000.0
WFC,2015,2016-02-24,21878000000.0,184394000000.0,,1687155000000.0,,,183943000000.0,,,5371200000.0
WFC,2016,2017-03-01,23057000000.0,192998000000.0,,1787632000000.0,,,199536000000.0,,,5324400000.0
WFC,2017,2018-03-01,22894000000.0,199581000000.0,,1930115000000.0,,,255077000000.0,88389000000.0,,5209800000.0
WFC,2018,2019-02-27,21938000000.0,206936000000.0,,1951757000000.0,,,225020000000.0,88267000000.0,,5108300000.0
WFC,2019,2020-02-27,22183000000.0,196166000000.0,18619000000.0,1895883000000.0,,,229044000000.0,88389000000.0,,5017300000.0
WFC,2020,2021-02-23,22393000000.0,187146000000.0,36073000000.0,1927555000000.0,,,228191000000.0,,,4838400000.0
WFC,2021,2022-02-22,19715000000.0,184680000000.0,6730000000.0,1952911000000.0,,,212950000000.0,,,4425400000.0
WFC,2022,2023-02-21,3377000000.0,187606000000.0,2051000000.0,1948068000000.0,,,160689000000.0,,,4134200000.0
WFC,2023,2024-02-20,22109000000.0,180227000000.0,-11525000000.0,1881020000000.0,,,174870000000.0,,,4096200000.0
WFC,2024,2025-02-25,13677000000.0,185735000000.0,27048000000.0,1932468000000.0,,,207588000000.0,,,3837000000.0
WFC,2025,2026-02-24,19142000000.0,179120000000.0,40358000000.0,1929845000000.0,,,173078000000.0,,,3720400000.0
WMT,2009,2010-03-30,12731000000.0,65285000000.0,20642000000.0,163429000000.0,48949000000.0,55390000000.0,31349000000.0,377023000000.0,,4072000000.0
WMT,2010,2011-03-30,13381000000.0,70468000000.0,23147000000.0,170407000000.0,48032000000.0,55543000000.0,33231000000.0,404254000000.0,,3951000000.0
WMT,2011,2012-03-27,14370000000.0,68542000000.0,26249000000.0,180782000000.0,52012000000.0,58603000000.0,40692000000.0,408085000000.0,,3877000000.0
WMT,2012,2013-03-26,16389000000.0,71315000000.0,23643000000.0,180782000000.0,54975000000.0,62300000000.0,44070000000.0,421849000000.0,,3670000000.0
WMT,2013,2014-03-21,15699000000.0,76343000000.0,24255000000.0,193406000000.0,59940000000.0,71818000000.0,38394000000.0,446509000000.0,,3474000000.0
WMT,2015,2015-04-01,16999000000.0,76255000000.0,25591000000.0,203105000000.0,61185000000.0,69345000000.0,41771000000.0,468651000000.0,,3389000000.0
WMT,2016,2016-03-30,16022000000.0,81394000000.0,23257000000.0,204541000000.0,63278000000.0,65253000000.0,40889000000.0,476294000000.0,,3283000000.0
WMT,2017,2017-03-31,16363000000.0,80546000000.0,28564000000.0,203490000000.0,60239000000.0,64619000000.0,38214000000.0,485651000000.0,,3243000000.0
WMT,2018,2018-03-30,14694000000.0,77798000000.0,27552000000.0,199581000000.0,57689000000.0,66928000000.0,36015000000.0,482130000000.0,,3217000000.0
WMT,2019,2019-03-28,13643000000.0,77869000000.0,31673000000.0,198825000000.0,59664000000.0,78521000000.0,30045000000.0,485873000000.0,,3112000000.0
WMT,2020,2020-03-20,9862000000.0,72496000000.0,28337000000.0,204522000000.0,61897000000.0,77477000000.0,43520000000.0,500343000000.0,,3010000000.0
WMT,2021,2021-03-19,6670000000.0,74669000000.0,27753000000.0,219295000000.0,61806000000.0,77790000000.0,43714000000.0,514405000000.0,,2945000000.0
WMT,2022,2022-03-18,14881000000.0,80925000000.0,25255000000.0,236495000000.0,90067000000.0,92645000000.0,41194000000.0,523964000000.0,,2868000000.0
WMT,2023,2023-03-17,13510000000.0,83253000000.0,36074000000.0,252496000000.0,81070000000.0,87379000000.0,34864000000.0,559151000000.0,,2847000000.0
WMT,2024,2024-03-15,13673000000.0,76693000000.0,24181000000.0,244860000000.0,75655000000.0,92198000000.0,34649000000.0,572754000000.0,,8415000000.0
WMT,2025,2025-03-14,11680000000.0,83861000000.0,28841000000.0,243197000000.0,76877000000.0,92415000000.0,36132000000.0,611289000000.0,,8202000000.0
WMT,2026,2026-03-13,15511000000.0,91013000000.0,35726000000.0,252399000000.0,79458000000.0,96584000000.0,33401000000.0,648125000000.0,,8108000000.0
XYZ,2016,2017-02-27,-154093000.0,162294000.0,-112379000.0,894772000.0,705563000.0,334202000.0,0.0,,226074000.0,142042000.0
XYZ,2017,2018-02-27,-179817000.0,273672000.0,21123000.0,1211362000.0,1001425000.0,577464000.0,0.0,,370030000.0,170498000.0
XYZ,2018,2019-02-27,-171590000.0,508048000.0,23131000.0,2187270000.0,1778294000.0,972827000.0,358572000.0,1708721000.0,576038000.0,341555000.0
XYZ,2019,2020-02-26,-62813000.0,576153000.0,127711000.0,3281023000.0,2111905000.0,1018541000.0,899695000.0,2214253000.0,839306000.0,379344000.0
XYZ,2020,2021-02-23,-38453000.0,786333000.0,295080000.0,4551258000.0,3219801000.0,1694085000.0,938832000.0,3298177000.0,1303700000.0,405731000.0
